Meter_Hours,Latitude,Longitude,Pay By Cell Number
2 HR Pas Mon-Sat 0900-1900,40.7422222666975,-73.9595565816034,425036
2 HR Pas Mon-Sat 0830-1900,40.6181407315934,-73.9912906097979,314105
3HR Com Mon-Fri 0800-1800,40.7453669187728,-73.9832964022461,102584
2 HR Pas Mon-Sat 0800-1900,40.8231546734877,-73.9093747797913,220276
2 HR Pas Mon-Sat 0800-1900,40.5438433232787,-74.1649535176273,521068
2HR Pas Mon-Sat 0900-1900,40.7291082394431,-73.9869161660627,102233
2 HR Pas Mon-Sat 0900-1900,40.6099454183354,-73.9620155650485,305478
2 HR Pas Mon-Sat 0900-1900,40.6560578350138,-73.8389001015332,449109
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6176687336963,-73.9599141886676,320887
2 HR Pas Mon-Sat 0830-1900,40.7763927360335,-73.9105284264514,426723
3HR Pas Mon-Sat 0830-1900,40.7219161831953,-73.8463448988125,467661
2 HR Pas Mon-Sat 0900-1900,40.7624938684631,-73.9260104835133,419437
2 HR Pas Mon-Sat 0800-1900,40.6418930221232,-74.0175270179815,309807
2 HR Pas Mon-Sat 1000-1900,40.803429243254,-73.9561909180706,109858
2 HR Pas Mon-Sat 0900-1900,40.7020484764419,-73.8089210318,424254
3HR Com Mon-Fri 0700-1000 /2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,40.7823188581503,-73.9536289038832,110070
2HR Pas Mon-Sat 0800-1900,40.7475159980914,-73.9970123780467,103278
3HR Com Mon-Sat 0700-1600,40.7518868834548,-73.9737769823088,103020
2 HR Pas Mon-Sat 0830-1900,40.5977252082181,-73.9872997808065,308455
2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900,40.6333489546219,-73.947620369589,304938
2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900,40.7911202861536,-73.9689147748974,112342
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.614996862713,-73.9631955069257,312925
2 HR Pas Mon-Sat 0800-1900,40.7570562921497,-73.804507005814,456579
2HR Pas Mon-Sat 0900-1900,40.7739395199595,-73.9851645758599,110822
2HR Pas Mon-Sat 0900-1900,40.7930813617022,-73.9711995539473,114886
2 HR Pas Mon-Sat 0830-1900,40.8474608132771,-73.9001794253719,215065
"2 HR Pas Mon-Fri 0800-1600, 1900-2200 /2 HR Pas Sat 0800-2200",40.743645014482,-73.9248579401805,427227
2 HR Pas Mon-Sat 0900-1900,40.6116527853377,-73.9840399718421,323531
2 HR Pas Mon-Sat 0900-1900,40.7555002937394,-73.7678111057239,432390
2 HR Pas Mon-Sat 0900-2200,40.7310902257483,-73.862878285841,466594
2 HR Pas Mon-Sat 0900-1900,40.6354683706883,-73.9624449422948,336164
2 HR Pas Mon-Sat 0900-1900,40.745844949499,-73.9529724538136,426254
2 HR Pas Mon-Sat 0900-1900,40.6866884697484,-73.9839727257243,331943
2 HR Pas Mon-Sat 0830-1900,40.7082334350459,-73.7967251736538,421362
2 HR Pas Mon-Sat 0830-1900,40.7278061851201,-73.8653869628655,401061
2 HR Pas Mon-Sat 0900-1900,40.6832259700269,-73.8351046187178,457075
2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0900-1900,40.8662159102665,-73.9201663432077,111629
2 HR Pas Mon-Sat 0800-1900,40.6173178569352,-74.0307054605602,306928
2 HR Pas Mon-Sat 0830-1900,40.8369094554994,-73.9425894737722,109641
2 HR Pas Mon-Sat 0800-1900,40.6516303919662,-73.9591292154673,309552
2 HR Pas Mon-Sat 0900-1900,40.5880747195509,-73.9539227233963,309701
2HR Pas Mon-Sat 0800-1900,40.7662027234152,-73.9573112423848,102370
2 HR Pas Mon-Sat 0830-1900,40.848361581278,-73.9343074013094,111195
2 HR Pas Mon-Sat 0900-1900,40.8846190365433,-73.9007750031266,206741
2 HR Pas Mon-Sat 0830-1900,40.7088441403006,-73.7963483867216,451906
2 HR Pas Mon-Sat 0900-1900,40.8852954571992,-73.9100263783061,212295
2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,40.6544228833537,-73.9500383356223,330326
2 HR Pas Mon-Sat 0800-1900,40.6783254393021,-73.8692938871737,329859
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6182316230879,-73.958555581443,310693
2 HR Pas Mon-Sat 0900-1900,40.5857971670811,-73.9536235393035,307239
2HR Pas Mon-Sat 0900-1600,40.718557605659,-73.9904987120519,107127
2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,40.6363424196034,-73.9946817514545,314045
2HR Pas Mon-Sat 0900-1900,40.7225797977239,-73.9869728351266,104025
3HR Com Mon-Sat 0700-1900,40.7370158619744,-73.9917912583852,101796
2 HR Pas Mon-Sat 0830-1900,40.845650656883,-73.863657716192,213840
2 HR Pas Mon-Sat 0800-1900,40.7582951124374,-73.8266903675786,443028
2 HR Pas Mon-Sat 0900-1900,40.8533804571938,-73.9075941992824,208545
2HR Pas Mon-Sat 0800-1800,40.7298386879924,-73.9936682506796,101391
2 HR Pas Mon-Sat 0900-1900,40.854483650532,-73.8682313960287,214898
2 HR Pas Mon-Sat 0830-1900,40.6247463518614,-73.9759041414222,309150
2 HR Pas Mon-Sat 0830-1900,40.8353636357776,-73.8553474782423,218924
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6408843519179,-73.9859233918276,305515
2 HR Pas Mon-Sat 0900-1900,40.6929749827718,-73.8557072192353,453221
2 HR Pas Mon-Sat 0830-2200,40.7551465329756,-73.8280691865311,462826
2 HR Pas Mon-Sat 0900-1900,40.6802005380045,-73.8438537789298,452578
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.632326259232,-73.9954098511632,307056
2 HR Pas Mon-Sat 0800-1900,40.6131332059562,-73.9961501563061,311489
2 HR Pas Mon-Sat 0800-1900,40.856650953024,-73.8686852452048,203804
2 HR Pas Mon-Sat 0800-1900,40.7192509580677,-73.8110660934366,431620
2 HR Pas Mon-Sat 0900-1900,40.795876354837,-73.9479591005908,114736
2 HR Pas Mon-Sat 0900-1900,40.7390560840521,-73.8074374266576,436010
2 HR Pas Mon-Sat 0900-1900,40.5772793331191,-73.9642300967375,310202
2 HR Pas Mon-Sat 0900-1900,40.7070944765547,-73.7903753437209,411086
2 HR Pas Mon-Sat 0830-1900,40.8411031664554,-73.8425947554564,209551
3HR Com Mon-Fri 0700-1500 /3HR Com Sat 0700-1900,40.7557430623464,-73.9677455815587,106589
2 HR Pas Mon-Sat 0830-1900,40.6121466744296,-73.9830647257598,308643
2 HR Pas Mon-Sat 0800-1900,40.8429698982805,-73.8464716586026,214778
2 HR Pas Mon-Sat 0800-1900,40.6833526271491,-73.9953468248749,313460
2 HR Pas Mon-Sat 0830-1900,40.6233883451864,-74.0047932701367,308873
3HR Com Mon-Sat 0700-1800,40.707084397014,-74.005090250955,116107
2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,40.674894267193,-73.9501046632194,310113
2HR Pas Mon-Sat 0830-1900,40.7674513986764,-73.9933434767906,103354
2 HR Pas Mon-Sat 0800-1900,40.6040595149609,-73.973130185191,322427
2 HR Pas Mon-Sat 0800-1900,40.8033429416965,-73.9359321091383,112591
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6250618696188,-73.9603666037945,308838
2 HR Pas Mon-Sat 0800-1900,40.6066976288723,-73.9641355163487,323156
2 HR Pas Mon-Sat 0900-1900,40.742652791322,-73.9534955279144,415498
2 HR Pas Mon-Sat 0900-1900,40.6702227056793,-73.820865646622,448019
2 HR Pas Mon-Sat 0900-1900,40.6379560643672,-74.0793305887931,508846
2HR Pas Mon-Sat 0900-1900,40.7645119436677,-73.9637839400937,103851
2 HR Pas Mon-Sat 0830-2200,40.7555712424175,-73.8279278755663,468567
3HR Com Mon-Sat 0700-1900,40.7588592325133,-73.9749767149154,105024
3HR Com Mon-Fri 0800-1800,40.7464564542896,-73.9935438163007,105713
2 HR Pas Mon-Sat 0900-1900,40.7274419677524,-73.8930355629568,467883
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6330817817691,-73.9952862025595,307921
2 HR Pas Mon-Sat 0900-1900,40.7623584661952,-73.7702650524754,432287
2 HR Pas Mon-Sat 0800-1900,40.7017273905365,-73.9417642808024,330514
2 HR Pas Mon-Sat 0830-1900,40.7022701780149,-73.8057397474493,420899
2 HR Pas Mon-Sat 0800-1900,40.6023169119002,-73.9942952201211,307710
2 HR Pas Mon-Sat 0900-1900,40.855095825319,-73.855236980513,214420
2 HR Pas Mon-Sat 0800-1900,40.8623426308868,-73.8906806067525,205532
30Min Com Mon-Sat 0600-2200,40.7318997138781,-73.9836853161664,103241
2 HR Pas Mon-Sat 0800-1900,40.6351080561231,-74.1354315962668,511040
3HR Com Mon-Fri 0800-1800 /2HR Pas Sat 0800-1800,40.7280161058039,-73.995099194642,102359
2 HR Pas Mon-Sat 0900-1900,40.8203316833004,-73.8183253916187,219783
2 HR Pas Mon-Sat 0800-1900,40.6799517468545,-73.9425263239358,305784
2HR Pas Mon-Sat 0900-1900,40.7163087503186,-73.9923764606648,102031
3HR Com Mon-Sat 1000-1600,40.7594346033841,-73.9658121942989,104773
3HR Com Mon-Fri 0800-1800 /3HR Pas Mon-Fri 1800-2200 /3HR Pas Sat 1000-2200,40.7042670202485,-74.0092390546852,100159
3HR Com Mon-Sat 0900-1900,40.7186523832984,-73.9951914803144,103795
2 HR Pas Mon-Sat 0800-1900,40.7106739655626,-73.9511607024162,313468
2 HR Pas Mon-Sat 0900-1900,40.8580259212362,-73.9318305533125,109434
2 HR Pas Mon-Sat 0800-1900,40.8622896352763,-73.8945006175796,204197
2 HR Pas Mon-Sat 0900-1900,40.6991745742915,-73.9184816114787,312870
3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200,40.7368849998718,-73.9817532976447,107138
2HR Pas Mon-Sat 0900-1900,40.7768142920247,-73.9618767797175,114656
2HR Pas Mon-Sat 0900-1900,40.7275178714439,-73.9823641876124,106149
2 HR Pas Mon-Sat 0800-1900,40.631198172179,-73.9460875321811,302447
2 HR Pas Mon-Sat 0900-1900,40.7473674407569,-73.9524643949347,422806
2 HR Pas Mon-Sat 0800-1900,40.703993970381,-73.8083119417387,406630
2 HR Pas Mon-Sat 0830-1900,40.7075113388351,-73.8973523290533,460717
2 HR Pas Mon-Sat 0830-1900,40.6256174471568,-73.976058302208,309150
2 HR Pas Mon-Sat 0900-1900,40.7650392935772,-73.8135228770316,441225
2 HR Pas Mon-Sat 0800-1900,40.8524537584423,-73.8287339086836,214020
2 HR Pas Mon-Sat 0900-1900,40.7294262901354,-73.7807390290675,435104
2 HR Pas Mon-Sat 0830-1900,40.8305767615274,-73.9472136144244,109539
2 HR Pas Mon-Sat 0800-1900,40.6720204713063,-73.9307431169727,327476
2 HR Pas Mon-Sat 0900-1900,40.7305654237569,-73.8647066073207,467306
2 HR Pas Mon-Sat 0830-1900,40.5967906306888,-73.9743885192664,303208
2HR Pas Mon-Sat 0800-2200,40.7429789553626,-73.9799775516865,104305
2 HR Pas Mon-Sat 0800-1900,40.6696455968567,-73.9793911773717,336973
2 HR Pas Mon-Sat 0800-1900,40.6308341308651,-73.9457048494426,302447
2 HR Pas Mon-Sat 0900-1900,40.6429791973297,-74.0129242660709,335466
2 HR Pas Mon-Sat 0830-1900,40.6313410693293,-74.0275448960549,308458
2 HR Pas Mon-Sat 0800-1900,40.7643425882652,-73.916084539464,414657
2 HR Pas Mon-Sat 0800-1900,40.6081211033405,-74.0039022311405,313333
2 HR Pas Mon-Sat 0900-1900,40.8546812600305,-73.8853343380045,215168
2 HR Pas Mon-Sat 0830-1900,40.7063017526185,-73.8073937166997,412181
2HR Pas Mon-Sat 0800-1900,40.731555393498,-73.9901938686415,103653
2 HR Pas Mon-Sat 0900-1900,40.7620943613502,-73.8349785066898,457261
2 HR Pas Mon-Sat 0900-1900,40.7108412460537,-73.8528784693474,463797
2 HR Pas Mon-Sat 0900-1900,40.6794831218308,-73.8360819655724,452831
2 HR Pas Mon-Sat 0900-1900,40.7637040603926,-73.9141015545522,423423
3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200,40.7345163992441,-73.9834747623491,106644
2HR Pas Mon-Sat 0830-2200,40.7889377229439,-73.9523441568642,109264
2 HR Pas Mon-Sat 0900-1900,40.747844827871,-73.8849655195823,402581
2HR Pas Mon-Sat 0900-1900,40.7729520759604,-73.9642380065663,112286
2 HR Pas Mon-Sat 0900-1900,40.7015375805769,-73.8068739525525,414731
2 HR Pas Mon-Sat 0800-1900,40.8692112523204,-73.9171310279173,111283
2 HR Pas Mon-Sat 0830-1900,40.9017442611577,-73.8518502173003,207563
2 HR Pas Mon-Sat 0830-1900,40.7141519616188,-73.8319432048007,462560
2 HR Pas Mon-Sat 0800-1900,40.7454637656982,-73.8839810219095,406119
2HR Pas Mon-Sat 0900-2200,40.7091248005513,-74.0019732403524,116070
2 HR Pas Mon-Sat 0830-1900,40.5956620006744,-73.9733138955008,308151
2 HR Pas Mon-Sat 0900-1900,40.7121370903686,-73.769083225607,419677
2 HR Pas Mon-Sat 0900-1900,40.707974388495,-73.8022425153852,412497
2 HR Pas Mon-Sat 0900-1900,40.804301601054,-73.9519370161928,109795
2 HR Pas Mon-Sat 0830-1900,40.6895254780198,-73.8272694631753,409511
2 HR Pas Mon-Fri 1300-1900 /2 HR Pas Sat 0900-1900,40.8243207859292,-73.948151097322,110397
2HR Pas Mon-Sat 0900-1900,40.717928547555,-73.9920342325659,106160
2 HR Pas Mon-Sat 0800-1900,40.5981128556183,-73.9613004741037,309675
2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0830-1900,40.7087590422901,-73.9586425670484,312328
2 HR Pas Mon-Fri 0800-1900,40.6357859741581,-73.9876455767544,313812
2 HR Pas Mon-Sat 0900-1900,40.8193966685347,-73.8175631341576,200874
"2 HR Pas Mon-Sat 0830-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0830-2400 June-Aug",40.5756530035062,-73.9801747900005,304534
2 HR Pas Mon-Sat 0800-1900,40.6169176922404,-74.0338280071155,302453
2 HR Pas Mon-Sat 0900-1900,40.6555091304417,-73.9151654010143,329982
2 HR Pas Mon-Sat 0800-1900,40.8260206738836,-73.8920475874716,200540
2 HR Pas Mon-Sat 0900-1900,40.8427824525599,-73.8514500781196,209679
3HR Com Mon-Sat 0700-1900,40.7663899989911,-73.9713752772557,107370
3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,40.7604063614386,-73.9612493711884,105282
2 HR Pas Mon-Sat 0830-1900,40.8531857166724,-73.8534888173828,204461
2HR Pas Mon-Fri 1300-1900 /2HR Pas Sat 0830-1900,40.7701361679811,-73.9544410471855,102911
2HR Pas Mon-Sat 0900-1900,40.7766031186561,-73.9788800653511,111870
2 HR Pas Mon-Sat 0800-2200,40.7572362001593,-73.8291279908426,469264
2 HR Pas Mon-Sat 0900-1900,40.739393691781,-73.8842379826829,464206
2 HR Pas Mon-Sat 0900-1900,40.6841001949982,-73.9127130161434,326709
2 HR Pas Mon-Sat 0900-1900,40.8284720516444,-73.877296681632,219569
3HR Com Mon-Sat 1000-1600,40.7610092057839,-73.9695507029226,103659
2 HR Pas Mon-Sat 0830-1900,40.6178815021268,-73.9917144054495,303941
2HR Pas Mon-Sat 0900-1900,40.7408094497428,-74.0018955164774,107064
1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7562496814119,-73.9777264938681,104637
2 HR Pas Mon-Sat 0830-1900,40.8635660045365,-73.8948131965415,204199
2HR Pas Mon-Sat 0800-2200,40.746089693283,-74.0017629410833,105296
2 HR Pas Mon-Sat 0900-1900,40.6760720402867,-73.7399986111519,415604
2 HR Pas Mon-Sat 0700-2200,40.7579081353844,-73.8283246214352,451637
3HR Com Mon-Sat 0900-1600,40.7406539121177,-73.9876984417307,107037
2 HR Pas Mon-Sat 0830-1900,40.6100354302881,-73.9545847998137,302933
2 HR Pas Mon-Fri 0800-1600 /2 HR Pas Sat 0800-1900,40.6810095045801,-73.9753641882526,309997
2 HR Pas Mon-Sat 0900-1900,40.7605713972432,-73.7685648777974,453441
2HR Pas Mon-Sat 0800-2200,40.7334938067964,-74.0021146426068,106573
2 HR Pas Mon-Sat 0800-1900,40.5888318935674,-73.9605961107673,323578
2 HR Pas Mon-Sat 0830-1900,40.8116783496486,-73.9576268151335,111584
2 HR Pas Mon-Sat 0830-1900,40.8541016850795,-73.9098048704958,211491
2 HR Pas Mon-Sat 0830-1900,40.8552825266302,-73.8877158182384,211322
2 HR Pas Mon-Sat 0900-1900,40.7459795744706,-73.9456877104224,427247
2 HR Pas Mon-Sat 0830-1900,40.7989686212059,-73.9426671356713,114337
2 HR Pas Mon-Sat 0900-1900,40.6120497789445,-73.9443756911014,302742
2 HR Pas Mon-Sat 0900-1900,40.7488398903062,-73.8731480312563,406859
2 HR Pas Mon-Sat 0900-1900,40.5987998184651,-73.9544037308699,309479
2 HR Pas Mon-Sat 0900-1900,40.6348845167066,-74.0235240157346,312469
2 HR Pas Mon-Sat 0800-1900,40.6104686142923,-73.9572421637034,323540
2 HR Pas Mon-Fri 0800-1800,40.6394243625883,-74.0774372406872,514778
2 HR Pas Mon-Fri 0900-1900,40.6686621789012,-73.9394225616834,328300
2 HR Pas Mon-Sat 0900-1900,40.7665010580254,-73.9215868483702,418424
2 HR Pas Mon-Sat 0800-1900,40.7388742031789,-73.8774917472309,466790
2 HR Pas Mon-Sat 0830-1900,40.7323747932286,-73.8099746723294,444118
2 HR Pas Mon-Sat 0800-1900,40.6246500895655,-74.0245316248206,313365
2 HR Pas Mon-Sat 0800-1900,40.6665265841145,-73.988402521108,311778
2 HR Pas Mon-Sat 0830-1900,40.8438321040069,-73.8454754255961,204604
2HR Pas Mon-Sat 0800-1900,40.785694475527,-73.9502996162279,110289
2 HR Pas Mon-Sat 0800-1900,40.610524635476,-73.9541528053556,323227
2 HR Pas Mon-Sat 0900-1900,40.7508237960229,-73.9391860730567,418493
2 HR Pas Mon-Sat 0830-1900,40.643744526412,-74.0116400655227,311196
3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,40.762190628009,-73.9633080793526,104030
3HR Com Mon-Sat 0700-1900,40.7416904507515,-73.9901522526301,107098
2 HR Pas Mon-Sat 0800-1900,40.6047307810382,-73.9686731483642,315716
2 HR Pas Mon-Sat 0830-1900,40.6289796322774,-74.0287232670452,306852
3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7234961998729,-73.998312723921,107342
2 HR Pas Mon-Sat 0830-1900,40.6204495425645,-73.9893222518589,305417
3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7250015922679,-73.9970369836582,104774
2 HR Pas Mon-Sat 0830-1900,40.6306732223552,-74.0222331883871,313548
2 HR Pas Mon-Sat 0900-1900,40.7498223099562,-73.8691899268181,405220
3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7228000678256,-73.9984034377334,101339
2 HR Pas Mon-Sat 0800-1900,40.6521402752704,-73.9288864879749,330635
2 HR Pas Mon-Sat 0800-1900,40.8434016441036,-73.8360786602561,205404
2HR Pas Mon-Sat 0830-2200,40.7265849014194,-73.9890200516654,105016
2 HR Pas Mon-Fri 0800-1600,40.703277274501,-73.9572923697555,327594
2 HR Pas Mon-Sat 0800-1900,40.7479275295462,-73.8805579377178,467587
2 HR Pas Mon-Sat 0900-1700,40.5745487837409,-74.1172930067115,501591
2 HR Pas Mon-Sat 0830-1900,40.7416083139398,-73.9202292991484,420507
3HR Com Mon-Fri 0800-1900,40.7408200849482,-73.9917255994858,101810
2 HR Pas Mon-Sat 0900-1900,40.5955576142709,-73.9410588603287,323928
2 HR Pas Mon-Sat 0830-2200,40.7548053921519,-73.8279323276794,462826
2 HR Pas Mon-Sat 0900-1900,40.7693044302211,-73.8267238053517,450614
2 HR Pas Mon-Sat 0900-1900,40.7639437812539,-73.9236620331152,426589
3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400,40.7640851584179,-73.9707741190731,104322
2 HR Pas Mon-Sat 0900-1900,40.766556911205,-73.7722041308213,438812
2 HR Pas Mon-Sat 0830-1900,40.75844025529,-73.9195265837725,413292
2 HR Pas Mon-Sat 0830-1900,40.7157674542883,-73.8341159125109,464872
3HR Com Mon-Fri 0800-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7299882435683,-73.9919137850988,103176
2 HR Pas Mon-Sat 0900-1900,40.8276919107971,-73.8237865824374,218506
2 HR Pas Mon-Sat 0800-1900,40.5939259296327,-73.960984498354,311458
2 HR Pas Mon-Sat 0900-1900,40.6170120893681,-73.9995010173458,314090
2 HR Pas Mon-Sat 0800-1900,40.8252932427972,-73.8920528917777,200540
2 HR Pas Mon-Sat 0900-1900,40.6935221451251,-73.9292360802698,340620
2 HR Pas Mon-Sat 0800-1900,40.6062794700273,-74.0008505937876,307057
3HR Com Mon-Sat 0700-1900,40.7387999519962,-73.9993826322261,106555
2 HR Pas Mon-Sat 0830-1900,40.8072034611487,-73.944353759384,113958
2 HR Pas Mon-Sat 0800-1900,40.7478130366333,-73.8816538988018,465843
2 HR Pas Mon-Sat 0830-1900,40.7395801605827,-73.9248377923877,424352
2HR Pas Mon-Sat 0730-2400,40.7316542385739,-73.9950783470758,105720
2 HR Pas Mon-Sat 0900-1800,40.6302348009142,-74.1079050320438,507707
2 HR Pas Mon-Sat 0800-1900,40.6624927148794,-73.9348256621245,339595
2 HR Pas Mon-Sat 0830-1900,40.7495468348411,-73.8857229939952,462818
2 HR Pas Mon-Sat 0830-1900,40.7028628972988,-73.8072153713542,416261
2 HR Pas Mon-Sat 0900-1900,40.7432575036721,-73.9234791951784,417336
2HR Pas Mon-Sat 0900-1900,40.7673028415947,-73.9532967818697,101554
2 HR Pas Mon-Sat 0900-1900,40.6696368782724,-73.9855940350218,302050
2 HR Pas Sat 0830-1900,40.8595471895899,-73.8870703218015,214177
2HR Pas Mon-Fri 1000-1400 /2HR Pas Sat 0830-1900,40.7832867686443,-73.9479656576601,112371
3HR Com Mon-Sat 0700-1900,40.757529707353,-73.9671606640451,104742
3HR Com Mon-Sat 0700-1900,40.7450743524816,-73.9948102851797,107105
2 HR Pas Mon-Sat 0900-1700,40.5729255269847,-74.1150934823917,521410
2 HR Pas Mon-Sat 0900-1900,40.7199900459603,-73.7325193198535,406231
2 HR Pas Mon-Sat 0800-1900,40.7034720355375,-73.8955995034797,400569
2 HR Pas Mon-Sat 0800-1900,40.5973586121939,-73.9703277230926,318511
2 HR Pas Mon-Sat 0830-1900,40.7666667887706,-73.9128252949999,426140
2 HR Pas Mon-Sat 0900-1900,40.7580511400094,-73.78650149214,452453
2 HR Pas Mon-Sat 0900-1900,40.6129185446176,-74.1242885827418,508724
2HR Pas Mon-Sat 0900-1900,40.773890428861,-73.9642729046911,111632
2HR Pas Mon-Sat 0900-1600,40.7217780016002,-73.9936089924125,101997
2 HR Pas Mon-Sat 0830-1900,40.7419240387987,-73.9252036053757,424859
2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,40.6627620120237,-73.9507739984132,332235
2 HR Pas Mon-Sat 0900-1900,40.7427481395099,-73.8543313319301,403856
2 HR Pas Mon-Sat 0900-1900,40.7655363318839,-73.8237378529741,433644
2 HR Pas Mon-Sat 0930-1900,40.8315909220158,-73.8268935846421,222449
3HR Com Mon-Fri 0700-1900,40.7407272459038,-73.9942485115363,105483
2 HR Pas Mon-Fri 0730-1900,40.7269601033182,-73.8221512974917,447033
2 HR Pas Mon-Sat 1000-1900,40.8035171313023,-73.9484293645397,110534
2HR Pas Mon-Sat 0900-1900,40.776571184682,-73.9790210769101,109448
2 HR Pas Mon-Sat 0900-1900,40.615710951175,-73.9291003175428,320689
2 HR Pas Mon-Sat 0830-1900,40.616977048654,-73.9924707613462,316283
2 HR Pas Mon-Sat 1300-1900,40.8008810255287,-73.96526449903,111316
2 HR Pas Mon-Sat 0800-1900,40.8857079553789,-73.8791375392247,210184
2 HR Pas Mon-Sat 0900-1900,40.7657411292612,-73.7720383351444,438813
2 HR Pas Mon-Sat 0900-1900,40.5968090659867,-73.9764901156617,316286
2HR Pas Mon-Sat 0800-1900,40.718498607012,-74.0021505336318,102772
3HR Com Mon-Fri 0700-1900,40.7053920690566,-74.0077751299923,100222
2 HR Pas Mon-Sat 0830-1900,40.8526505182921,-73.9311715073982,111494
2HR Pas Mon-Sat 0900-1900,40.7696736429262,-73.9665566399066,106057
2 HR Pas Mon-Sat 0900-1900,40.6752514633161,-73.8102824275704,423237
3HR Com Mon-Fri 0700-1900,40.7101779890173,-74.0057839604774,100122
"3HR Pas Mon-Fri 0900-1600, 1900-2200 /3HR Pas Sat 0900-2200",40.7198702841288,-73.8448941447148,463412
2 HR Pas Mon-Sat 0800-1900,40.8054586373604,-73.940736486036,110197
2 HR Pas Mon-Sat 0830-1900,40.6937619368395,-73.9637589546667,333968
2 HR Pas Mon-Sat 0800-1900,40.6380616857903,-74.1332316474159,508092
3HR Com Mon-Fri 0700-1900,40.708366291184,-74.0102590364442,116245
2HR Pas Mon-Sat 0830-2200,40.7749308661432,-73.9823758255062,114342
2HR Pas Mon-Sat 0830-1900,40.7315368634155,-73.9908575854182,104761
2 HR Pas Mon-Sat 0830-1900,40.6412791053536,-74.0038968951294,305741
2HR Pas Mon-Sat 0900-1900,40.7871802653736,-73.9780141233868,109283
2 HR Pas Mon-Sat 0900-1900,40.8001593360374,-73.9657953479114,114574
2 HR Pas Mon-Sat 1000-2200,40.7028243408509,-73.9937896626215,342614
2 HR Pas Mon-Sat 0900-1900,40.7666416804796,-73.7898308099067,451148
3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0800-1900,40.7479943339656,-73.9813122143579,104313
6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7554926961953,-73.977620632966,104639
2 HR Pas Mon-Sat 0700-1900,40.7500635879224,-73.9409691205099,413279
2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri,40.625320498198,-73.983860112184,304906
3HR Com Mon-Fri 0800-1900,40.7429224399947,-73.995047813377,101312
2 HR Pas Mon-Sat 0900-1900,40.7265016954905,-73.7897387258863,430724
2 HR Pas Mon-Sat 0900-1900,40.6650872486931,-73.7348164141946,436235
2 HR Pas Mon-Sat 0800-1900,40.6433581839246,-74.0765985360191,512920
2 HR Pas Mon-Sat 0900-1700,40.5717091744035,-74.1115046302147,521388
2 HR Pas Mon-Sat 0900-1900,40.61278445284,-74.1260693197852,507703
2 HR Pas Mon-Sat 0830-1900,40.6037599311191,-73.7530425569822,464298
2 HR Pas Mon-Sat 0900-1900,40.7028525442687,-73.9896602152124,342705
2HR Pas Mon-Sat 0800-2200,40.7723641523911,-73.9820051419152,109119
2 HR Pas Mon-Sat 0900-1900,40.6864714529712,-73.8231885277082,407535
2 HR Pas Mon-Sat 0900-1900,40.8593938870046,-73.8875780671302,212007
2 HR Pas Mon-Sat 0900-1900,40.8601688063926,-73.9029296569755,208341
